hgnc_id	symbol	name	location	location_sortable
HGNC:3672	FGF16	fibroblast growth factor 16	Xq21.1	Xq21.1
HGNC:3673	FGF17	fibroblast growth factor 17	8p21.3	08p21.3
HGNC:3674	FGF18	fibroblast growth factor 18	5q35.1	05q35.1
HGNC:3675	FGF19	fibroblast growth factor 19	11q13.3	11q13.3
HGNC:3677	FGF20	fibroblast growth factor 20	8p22	08p22
HGNC:3678	FGF21	fibroblast growth factor 21	19q13.33	19q13.33
HGNC:3679	FGF22	fibroblast growth factor 22	19p13.3	19p13.3
HGNC:3680	FGF23	fibroblast growth factor 23	12p13.32	12p13.32
HGNC:19695	FGFBP1	fibroblast growth factor binding protein 1	4p15.32	04p15.32
HGNC:29451	FGFBP2	fibroblast growth factor binding protein 2	4p15.32	04p15.32
HGNC:23428	FGFBP3	fibroblast growth factor binding protein 3	10q23.32	10q23.32
HGNC:3688	FGFR1	fibroblast growth factor receptor 1	8p11.23	08p11.23
HGNC:23098	FGFR1OP2	FGFR1 oncogene partner 2	12p11.23	12p11.23
HGNC:3689	FGFR2	fibroblast growth factor receptor 2	10q26.13	10q26.13
HGNC:3690	FGFR3	fibroblast growth factor receptor 3	4p16.3	04p16.3
HGNC:3691	FGFR4	fibroblast growth factor receptor 4	5q35.2	05q35.2
HGNC:3693	FGFRL1	fibroblast growth factor receptor like 1	4p16.3	04p16.3
HGNC:3694	FGG	fibrinogen gamma chain	4q32.1	04q32.1
HGNC:25610	FGGY	FGGY carbohydrate kinase domain containing	1p32.1	01p32.1
HGNC:3695	FGL1	fibrinogen like 1	8p22	08p22
HGNC:3696	FGL2	fibrinogen like 2	7q11.23	07q11.23
HGNC:3697	FGR	FGR proto-oncogene, Src family tyrosine kinase	1p35.3	01p35.3
HGNC:3700	FH	fumarate hydratase	1q43	01q43
HGNC:29408	FHAD1	forkhead associated phosphopeptide binding domain 1	1p36.21	01p36.21
HGNC:29363	FHDC1	FH2 domain containing 1	4q31.3	04q31.3
HGNC:3701	FHIT	fragile histidine triad diadenosine triphosphatase	3p14.2	03p14.2
HGNC:3702	FHL1	four and a half LIM domains 1	Xq26.3	Xq26.3
HGNC:3703	FHL2	four and a half LIM domains 2	2q12.2	02q12.2
HGNC:3704	FHL3	four and a half LIM domains 3	1p34.3	01p34.3
HGNC:17371	FHL5	four and a half LIM domains 5	6q16.1	06q16.1
HGNC:17905	FHOD1	formin homology 2 domain containing 1	16q22.1	16q22.1
HGNC:26178	FHOD3	formin homology 2 domain containing 3	18q12.2	18q12.2
HGNC:25922	FIBCD1	fibrinogen C domain containing 1	9q34.12	09q34.12
HGNC:33747	FIBIN	fin bud initiation factor homolog	11p14.2	11p14.2
HGNC:3705	FIBP	FGF1 intracellular binding protein	11q13.1	11q13.1
HGNC:18416	FICD	FIC domain protein adenylyltransferase	12q23.3	12q23.3
HGNC:16873	FIG4	FIG4 phosphoinositide 5-phosphatase	6q21	06q21
HGNC:24669	FIGLA	folliculogenesis specific bHLH transcription factor	2p13.3	02p13.3
HGNC:13285	FIGN	fidgetin, microtubule severing factor	2q24.3	02q24.3
HGNC:13286	FIGNL1	fidgetin like 1	7p12.2	07p12.2
HGNC:13287	FIGNL2	fidgetin like 2	12q13.13	12q13.13
HGNC:21015	FILIP1	filamin A interacting protein 1	6q14.1	06q14.1
HGNC:24589	FILIP1L	filamin A interacting protein 1 like	3q12.1	03q12.1
HGNC:19124	FIP1L1	factor interacting with PAPOLA and CPSF1	4q12	04q12
HGNC:21689	FIS1	fission, mitochondrial 1	7q22.1	07q22.1
HGNC:33714	FITM1	fat storage inducing transmembrane protein 1	14q12	14q12
HGNC:16135	FITM2	fat storage inducing transmembrane protein 2	20q13.12	20q13.12
HGNC:25917	FIZ1	FLT3 interacting zinc finger 1	19q13.42	19q13.42
HGNC:17166	FJX1	four-jointed box kinase 1	11p13	11p13
HGNC:3711	FKBP1A	FKBP prolyl isomerase 1A	20p13	20p13
HGNC:3712	FKBP1B	FKBP prolyl isomerase 1B	2p23.3	02p23.3
HGNC:3718	FKBP2	FKBP prolyl isomerase 2	11q13.1	11q13.1
HGNC:3719	FKBP3	FKBP prolyl isomerase 3	14q21.2	14q21.2
HGNC:3720	FKBP4	FKBP prolyl isomerase 4	12p13.33	12p13.33
HGNC:3721	FKBP5	FKBP prolyl isomerase 5	6p21.31	06p21.31
HGNC:3722	FKBP6	FKBP prolyl isomerase 6	7q11.23	07q11.23
HGNC:3723	FKBP7	FKBP prolyl isomerase 7	2q31.2	02q31.2
HGNC:3724	FKBP8	FKBP prolyl isomerase 8	19p13.11	19p13.11
HGNC:3725	FKBP9	FKBP prolyl isomerase 9	7p14.3	07p14.3
HGNC:18169	FKBP10	FKBP prolyl isomerase 10	17q21.2	17q21.2
HGNC:18624	FKBP11	FKBP prolyl isomerase 11	12q13.12	12q13.12
HGNC:18625	FKBP14	FKBP prolyl isomerase 14	7p14.3	07p14.3
HGNC:23397	FKBP15	FKBP prolyl isomerase 15	9q32	09q32
HGNC:13949	FKBPL	FKBP prolyl isomerase like	6p21.32	06p21.32
HGNC:17997	FKRP	fukutin related protein	19q13.32	19q13.32
HGNC:3622	FKTN	fukutin	9q31.2	09q31.2
HGNC:14439	FLACC1	flagellum associated containing coiled-coil domains 1	2q33.1	02q33.1
HGNC:24671	FLAD1	flavin adenine dinucleotide synthetase 1	1q21.3	01q21.3
HGNC:27310	FLCN	folliculin	17p11.2	17p11.2
HGNC:3748	FLG	filaggrin	1q21.3	01q21.3
HGNC:33276	FLG2	filaggrin family member 2	1q21.3	01q21.3
HGNC:3749	FLI1	Fli-1 proto-oncogene, ETS transcription factor	11q24.3	11q24.3
HGNC:3750	FLII	FLII actin remodeling protein	17p11.2	17p11.2
HGNC:3754	FLNA	filamin A	Xq28	Xq28
HGNC:3755	FLNB	filamin B	3p14.3	03p14.3
HGNC:3756	FLNC	filamin C	7q32.1	07q32.1
HGNC:3757	FLOT1	flotillin 1	6p21.33	06p21.33
HGNC:3758	FLOT2	flotillin 2	17q11.2	17q11.2
HGNC:3760	FLRT1	fibronectin leucine rich transmembrane protein 1	11q13.1	11q13.1
HGNC:3761	FLRT2	fibronectin leucine rich transmembrane protein 2	14q31.3	14q31.3
HGNC:3762	FLRT3	fibronectin leucine rich transmembrane protein 3	20p12.1	20p12.1
HGNC:3763	FLT1	fms related receptor tyrosine kinase 1	13q12.3	13q12.3
HGNC:3765	FLT3	fms related receptor tyrosine kinase 3	13q12.2	13q12.2
HGNC:3766	FLT3LG	fms related receptor tyrosine kinase 3 ligand	19q13.33	19q13.33
HGNC:3767	FLT4	fms related receptor tyrosine kinase 4	5q35.3	05q35.3
HGNC:24682	FLVCR1	FLVCR heme transporter 1	1q32.3	01q32.3
HGNC:20105	FLVCR2	FLVCR heme transporter 2	14q24.3	14q24.3
HGNC:25404	FLYWCH1	FLYWCH-type zinc finger 1	16p13.3	16p13.3
HGNC:25178	FLYWCH2	FLYWCH family member 2	16p13.3	16p13.3
HGNC:26946	FMC1	formation of mitochondrial complex V assembly factor 1 homolog	7q34	07q34
HGNC:3768	FMN1	formin 1	15q13.3	15q13.3
HGNC:14074	FMN2	formin 2	1q43	01q43
HGNC:1212	FMNL1	formin like 1	17q21.31	17q21.31
HGNC:18267	FMNL2	formin like 2	2q23.3	02q23.3
HGNC:23698	FMNL3	formin like 3	12q13.12	12q13.12
HGNC:3769	FMO1	flavin containing dimethylaniline monoxygenase 1	1q24.3	01q24.3
HGNC:3770	FMO2	flavin containing dimethylaniline monoxygenase 2	1q24.3	01q24.3
HGNC:3771	FMO3	flavin containing dimethylaniline monoxygenase 3	1q24.3	01q24.3
HGNC:3772	FMO4	flavin containing dimethylaniline monoxygenase 4	1q24.3	01q24.3
HGNC:3773	FMO5	flavin containing dimethylaniline monoxygenase 5	1q21.1	01q21.1
HGNC:3774	FMOD	fibromodulin	1q32.1	01q32.1
HGNC:3775	FMR1	FMRP translational regulator 1	Xq27.3	Xq27.3
HGNC:26372	FMR1NB	FMR1 neighbor	Xq27.3-q28	Xq27.3-q28
HGNC:3778	FN1	fibronectin 1	2q35	02q35
HGNC:24822	FN3K	fructosamine 3 kinase	17q25.3	17q25.3
HGNC:25700	FN3KRP	fructosamine 3 kinase related protein	17q25.3	17q25.3
HGNC:17069	FNBP1	formin binding protein 1	9q34.11	09q34.11
HGNC:20851	FNBP1L	formin binding protein 1 like	1p22.1	01p22.1
HGNC:19752	FNBP4	formin binding protein 4	11p11.2	11p11.2
HGNC:21184	FNDC1	fibronectin type III domain containing 1	6q25.3	06q25.3
HGNC:20296	FNDC3A	fibronectin type III domain containing 3A	13q14.2	13q14.2
HGNC:24670	FNDC3B	fibronectin type III domain containing 3B	3q26.31	03q26.31
HGNC:20239	FNDC4	fibronectin type III domain containing 4	2p23.3	02p23.3
HGNC:20240	FNDC5	fibronectin type III domain containing 5	1p35.1	01p35.1
HGNC:26668	FNDC7	fibronectin type III domain containing 7	1p13.3	01p13.3
HGNC:25286	FNDC8	fibronectin type III domain containing 8	17q12	17q12
HGNC:33547	FNDC9	fibronectin type III domain containing 9	5q33.3	05q33.3
HGNC:42951	FNDC10	fibronectin type III domain containing 10	1p36.33	01p36.33
HGNC:28764	FNDC11	fibronectin type III domain containing 11	20q13.33	20q13.33
HGNC:29418	FNIP1	folliculin interacting protein 1	5q31.1	05q31.1
HGNC:29280	FNIP2	folliculin interacting protein 2	4q32.1	04q32.1
HGNC:3782	FNTA	farnesyltransferase, CAAX box, alpha	8p11.21	08p11.21
HGNC:3785	FNTB	farnesyltransferase, CAAX box, beta	14q23.3	14q23.3
HGNC:23377	FOCAD	focadhesin	9p21.3	09p21.3
HGNC:3788	FOLH1	folate hydrolase 1	11p11.12	11p11.12
HGNC:3791	FOLR1	folate receptor alpha	11q13.4	11q13.4
HGNC:3793	FOLR2	folate receptor beta	11q13.4	11q13.4
HGNC:3795	FOLR3	folate receptor gamma	11q13.4	11q13.4
HGNC:3796	FOS	Fos proto-oncogene, AP-1 transcription factor subunit	14q24.3	14q24.3
HGNC:3797	FOSB	FosB proto-oncogene, AP-1 transcription factor subunit	19q13.32	19q13.32
HGNC:13718	FOSL1	FOS like 1, AP-1 transcription factor subunit	11q13.1	11q13.1
HGNC:3798	FOSL2	FOS like 2, AP-1 transcription factor subunit	2p23.2	02p23.2
HGNC:5021	FOXA1	forkhead box A1	14q21.1	14q21.1
HGNC:5022	FOXA2	forkhead box A2	20p11.21	20p11.21
HGNC:5023	FOXA3	forkhead box A3	19q13.32	19q13.32
HGNC:3799	FOXB1	forkhead box B1	15q22.2	15q22.2
HGNC:23315	FOXB2	forkhead box B2	9q21.2	09q21.2
HGNC:3800	FOXC1	forkhead box C1	6p25.3	06p25.3
HGNC:3801	FOXC2	forkhead box C2	16q24.1	16q24.1
HGNC:3802	FOXD1	forkhead box D1	5q13.2	05q13.2
HGNC:3803	FOXD2	forkhead box D2	1p33	01p33
HGNC:3804	FOXD3	forkhead box D3	1p31.3	01p31.3
HGNC:3805	FOXD4	forkhead box D4	9p24.3	09p24.3
HGNC:18521	FOXD4L1	forkhead box D4 like 1	2q14.1	02q14.1
HGNC:18523	FOXD4L3	forkhead box D4 like 3	9q21.11	09q21.11
HGNC:23762	FOXD4L4	forkhead box D4 like 4	9q21.11	09q21.11
HGNC:18522	FOXD4L5	forkhead box D4 like 5	9q21.11	09q21.11
HGNC:31986	FOXD4L6	forkhead box D4 like 6	9p11.2	09p11.2
HGNC:3806	FOXE1	forkhead box E1	9q22.33	09q22.33
HGNC:3808	FOXE3	forkhead box E3	1p33	01p33
HGNC:3809	FOXF1	forkhead box F1	16q24.1	16q24.1
HGNC:3810	FOXF2	forkhead box F2	6p25.3	06p25.3
HGNC:3811	FOXG1	forkhead box G1	14q12	14q12
HGNC:3814	FOXH1	forkhead box H1	8q24.3	08q24.3
HGNC:3815	FOXI1	forkhead box I1	5q35.1	05q35.1
HGNC:32448	FOXI2	forkhead box I2	10q26.2	10q26.2
HGNC:35123	FOXI3	forkhead box I3	2p11.2	02p11.2
HGNC:3816	FOXJ1	forkhead box J1	17q25.1	17q25.1
HGNC:24818	FOXJ2	forkhead box J2	12p13.31	12p13.31
HGNC:29178	FOXJ3	forkhead box J3	1p34.2	01p34.2
HGNC:23480	FOXK1	forkhead box K1	7p22.1	07p22.1
HGNC:6036	FOXK2	forkhead box K2	17q25.3	17q25.3
HGNC:3817	FOXL1	forkhead box L1	16q24.1	16q24.1
HGNC:1092	FOXL2	forkhead box L2	3q22.3	03q22.3
HGNC:34428	FOXL2NB	FOXL2 neighbor	3q22.3	03q22.3
HGNC:54201	FOXL3	forkhead box L3	7p22.3	07p22.3
HGNC:3818	FOXM1	forkhead box M1	12p13.33	12p13.33
HGNC:12765	FOXN1	forkhead box N1	17q11.2	17q11.2
HGNC:5281	FOXN2	forkhead box N2	2p16.3	02p16.3
HGNC:1928	FOXN3	forkhead box N3	14q31.3-q32.11	14q31.3-q32.11
HGNC:21399	FOXN4	forkhead box N4	12q24.11	12q24.11
HGNC:3819	FOXO1	forkhead box O1	13q14.11	13q14.11
HGNC:3821	FOXO3	forkhead box O3	6q21	06q21
HGNC:3822	FOXO3B	forkhead box O3B	17p11.2	17p11.2
HGNC:7139	FOXO4	forkhead box O4	Xq13.1	Xq13.1
HGNC:24814	FOXO6	forkhead box O6	1p34.2	01p34.2
HGNC:3823	FOXP1	forkhead box P1	3p13	03p13
HGNC:13875	FOXP2	forkhead box P2	7q31.1	07q31.1
HGNC:6106	FOXP3	forkhead box P3	Xp11.23	Xp11.23
HGNC:20842	FOXP4	forkhead box P4	6p21.1	06p21.1
HGNC:20951	FOXQ1	forkhead box Q1	6p25.3	06p25.3
HGNC:29980	FOXR1	forkhead box R1	11q23.3	11q23.3
HGNC:30469	FOXR2	forkhead box R2	Xp11.21	Xp11.21
HGNC:26927	FOXRED1	FAD dependent oxidoreductase domain containing 1	11q24.2	11q24.2
HGNC:26264	FOXRED2	FAD dependent oxidoreductase domain containing 2	22q12.3	22q12.3
HGNC:3735	FOXS1	forkhead box S1	20q11.21	20q11.21
HGNC:3824	FPGS	folylpolyglutamate synthase	9q34.11	09q34.11
HGNC:3825	FPGT	fucose-1-phosphate guanylyltransferase	1p31.1	01p31.1
HGNC:3826	FPR1	formyl peptide receptor 1	19q13.41	19q13.41
HGNC:3827	FPR2	formyl peptide receptor 2	19q13.41	19q13.41
HGNC:3828	FPR3	formyl peptide receptor 3	19q13.41	19q13.41
HGNC:1162	FRA10AC1	FRA10A associated CGG repeat 1	10q23.33	10q23.33
HGNC:19185	FRAS1	Fraser extracellular matrix complex subunit 1	4q21.21	04q21.21
HGNC:3944	FRAT1	FRAT regulator of WNT signaling pathway 1	10q24.1	10q24.1
HGNC:16048	FRAT2	FRAT regulator of WNT signaling pathway 2	10q24.1	10q24.1
HGNC:23399	FREM1	FRAS1 related extracellular matrix 1	9p22.3	09p22.3
HGNC:25396	FREM2	FRAS1 related extracellular matrix 2	13q13.3	13q13.3
HGNC:25172	FREM3	FRAS1 related extracellular matrix 3	4q31.21	04q31.21
HGNC:3954	FRG1	FSHD region gene 1	4q35.2	04q35.2
HGNC:19136	FRG2	FSHD region gene 2	4q35.2	04q35.2
HGNC:33518	FRG2B	FSHD region gene 2 family member B	10q26.3	10q26.3
HGNC:33626	FRG2C	FSHD region gene 2 family member C	3p12.3	03p12.3
HGNC:3955	FRK	fyn related Src family tyrosine kinase	6q22.1	06q22.1
HGNC:21240	FRMD1	FERM domain containing 1	6q27	06q27
HGNC:24125	FRMD3	FERM domain containing 3	9q21.32	09q21.32
HGNC:25491	FRMD4A	FERM domain containing 4A	10p13	10p13
HGNC:24886	FRMD4B	FERM domain containing 4B	3p14.1	03p14.1
HGNC:28214	FRMD5	FERM domain containing 5	15q15.3	15q15.3
HGNC:19839	FRMD6	FERM domain containing 6	14q22.1	14q22.1
HGNC:8079	FRMD7	FERM domain containing 7	Xq26.2	Xq26.2
HGNC:25462	FRMD8	FERM domain containing 8	11q13.1	11q13.1
HGNC:29159	FRMPD1	FERM and PDZ domain containing 1	9p13.2	09p13.2
HGNC:28572	FRMPD2	FERM and PDZ domain containing 2	10q11.22	10q11.22
HGNC:29382	FRMPD3	FERM and PDZ domain containing 3	Xq22.3	Xq22.3
HGNC:29007	FRMPD4	FERM and PDZ domain containing 4	Xp22.2	Xp22.2
HGNC:27622	FRRS1	ferric chelate reductase 1	1p21.2	01p21.2
HGNC:1362	FRRS1L	ferric chelate reductase 1 like	9q31.3	09q31.3
HGNC:16971	FRS2	fibroblast growth factor receptor substrate 2	12q15	12q15
HGNC:16970	FRS3	fibroblast growth factor receptor substrate 3	6p21.1	06p21.1
HGNC:20367	FRY	FRY microtubule binding protein	13q13.1	13q13.1
HGNC:29127	FRYL	FRY like transcription coactivator	4p11	04p11
HGNC:3959	FRZB	frizzled related protein	2q32.1	02q32.1
HGNC:43653	FSBP	fibrinogen silencer binding protein	8q22.1	08q22.1
HGNC:20494	FSCB	fibrous sheath CABYR binding protein	14q21.2	14q21.2
HGNC:11148	FSCN1	fascin actin-bundling protein 1	7p22.1	07p22.1
HGNC:3960	FSCN2	fascin actin-bundling protein 2, retinal	17q25.3	17q25.3
HGNC:3961	FSCN3	fascin actin-bundling protein 3	7q32.1	07q32.1
HGNC:13745	FSD1	fibronectin type III and SPRY domain containing 1	19p13.3	19p13.3
HGNC:13753	FSD1L	fibronectin type III and SPRY domain containing 1 like	9q31.2	09q31.2
HGNC:18024	FSD2	fibronectin type III and SPRY domain containing 2	15q25.2	15q25.2
HGNC:3964	FSHB	follicle stimulating hormone subunit beta	11p14.1	11p14.1
HGNC:3969	FSHR	follicle stimulating hormone receptor	2p16.3	02p16.3
HGNC:21674	FSIP1	fibrous sheath interacting protein 1	15q14	15q14
HGNC:21675	FSIP2	fibrous sheath interacting protein 2	2q32.1	02q32.1
HGNC:3971	FST	follistatin	5q11.2	05q11.2
HGNC:3972	FSTL1	follistatin like 1	3q13.33	03q13.33
HGNC:3973	FSTL3	follistatin like 3	19p13.3	19p13.3
HGNC:21389	FSTL4	follistatin like 4	5q31.1	05q31.1
HGNC:21386	FSTL5	follistatin like 5	4q32.2	04q32.2
HGNC:3974	FTCD	formimidoyltransferase cyclodeaminase	21q22.3	21q22.3
HGNC:48661	FTCDNL1	formiminotransferase cyclodeaminase N-terminal like	2q33.1	02q33.1
HGNC:3976	FTH1	ferritin heavy chain 1	11q12.3	11q12.3
HGNC:3987	FTHL17	ferritin heavy chain like 17	Xp21.2	Xp21.2
HGNC:3999	FTL	ferritin light chain	19q13.33	19q13.33
HGNC:17345	FTMT	ferritin mitochondrial	5q23.1	05q23.1
HGNC:24678	FTO	FTO alpha-ketoglutarate dependent dioxygenase	16q12.2	16q12.2
HGNC:13254	FTSJ1	FtsJ RNA 2'-O-methyltransferase 1	Xp11.23	Xp11.23
HGNC:17136	FTSJ3	FtsJ RNA 2'-O-methyltransferase 3	17q23.3	17q23.3
HGNC:4004	FUBP1	far upstream element binding protein 1	1p31.1	01p31.1
HGNC:4005	FUBP3	far upstream element binding protein 3	9q34.11-q34.12	09q34.11-q34.12
HGNC:4006	FUCA1	alpha-L-fucosidase 1	1p36.11	01p36.11
HGNC:4008	FUCA2	alpha-L-fucosidase 2	6q24.2	06q24.2
HGNC:28746	FUNDC1	FUN14 domain containing 1	Xp11.3	Xp11.3
HGNC:24925	FUNDC2	FUN14 domain containing 2	Xq28	Xq28
HGNC:24733	FUOM	fucose mutarotase	10q26.3	10q26.3
HGNC:8568	FURIN	furin, paired basic amino acid cleaving enzyme	15q26.1	15q26.1
HGNC:4010	FUS	FUS RNA binding protein	16p11.2	16p11.2
HGNC:4012	FUT1	fucosyltransferase 1 (H blood group)	19q13.33	19q13.33
HGNC:4013	FUT2	fucosyltransferase 2	19q13.33	19q13.33
HGNC:4014	FUT3	fucosyltransferase 3 (Lewis blood group)	19p13.3	19p13.3
HGNC:4015	FUT4	fucosyltransferase 4	11q21	11q21
HGNC:4016	FUT5	fucosyltransferase 5	19p13.3	19p13.3
HGNC:4017	FUT6	fucosyltransferase 6	19p13.3	19p13.3
HGNC:4018	FUT7	fucosyltransferase 7	9q34.3	09q34.3
HGNC:4019	FUT8	fucosyltransferase 8	14q23.3	14q23.3
HGNC:4020	FUT9	fucosyltransferase 9	6q16.1	06q16.1
HGNC:19234	FUT10	fucosyltransferase 10	8p12	08p12
HGNC:19233	FUT11	fucosyltransferase 11	10q22.2	10q22.2
HGNC:26219	FUZ	fuzzy planar cell polarity protein	19q13.33	19q13.33
HGNC:3951	FXN	frataxin	9q21.11	09q21.11
HGNC:4023	FXR1	FMR1 autosomal homolog 1	3q26.33	03q26.33
HGNC:4024	FXR2	FMR1 autosomal homolog 2	17p13.1	17p13.1
HGNC:4025	FXYD1	FXYD domain containing ion transport regulator 1	19q13.12	19q13.12
HGNC:4026	FXYD2	FXYD domain containing ion transport regulator 2	11q23.3	11q23.3
HGNC:4027	FXYD3	FXYD domain containing ion transport regulator 3	19q13.12	19q13.12
HGNC:4028	FXYD4	FXYD domain containing ion transport regulator 4	10q11.21	10q11.21
HGNC:4029	FXYD5	FXYD domain containing ion transport regulator 5	19q13.12	19q13.12
HGNC:4030	FXYD6	FXYD domain containing ion transport regulator 6	11q23.3	11q23.3
HGNC:4034	FXYD7	FXYD domain containing ion transport regulator 7	19q13.12	19q13.12
HGNC:4036	FYB1	FYN binding protein 1	5p13.1	05p13.1
HGNC:27295	FYB2	FYN binding protein 2	1p32.2	01p32.2
HGNC:14673	FYCO1	FYVE and coiled-coil domain autophagy adaptor 1	3p21.31	03p21.31
HGNC:4037	FYN	FYN proto-oncogene, Src family tyrosine kinase	6q21	06q21
HGNC:25407	FYTTD1	forty-two-three domain containing 1	3q29	03q29
HGNC:4038	FZD1	frizzled class receptor 1	7q21.13	07q21.13
HGNC:4040	FZD2	frizzled class receptor 2	17q21.31	17q21.31
HGNC:4041	FZD3	frizzled class receptor 3	8p21.1	08p21.1
HGNC:4042	FZD4	frizzled class receptor 4	11q14.2	11q14.2
HGNC:4043	FZD5	frizzled class receptor 5	2q33.3	02q33.3
HGNC:4044	FZD6	frizzled class receptor 6	8q22.3	08q22.3
HGNC:4045	FZD7	frizzled class receptor 7	2q33.1	02q33.1
HGNC:4046	FZD8	frizzled class receptor 8	10p11.21	10p11.21
HGNC:4047	FZD9	frizzled class receptor 9	7q11.23	07q11.23
HGNC:4039	FZD10	frizzled class receptor 10	12q24.33	12q24.33
HGNC:24824	FZR1	fizzy and cell division cycle 20 related 1	19p13.3	19p13.3
HGNC:20338	G2E3	G2/M-phase specific E3 ubiquitin protein ligase	14q12	14q12
HGNC:30292	G3BP1	G3BP stress granule assembly factor 1	5q33.1	05q33.1
HGNC:30291	G3BP2	G3BP stress granule assembly factor 2	4q21.1	04q21.1
HGNC:4056	G6PC	glucose-6-phosphatase catalytic subunit	17q21.31	17q21.31
HGNC:28906	G6PC2	glucose-6-phosphatase catalytic subunit 2	2q31.1	02q31.1
HGNC:24861	G6PC3	glucose-6-phosphatase catalytic subunit 3	17q21.31	17q21.31
HGNC:4057	G6PD	glucose-6-phosphate dehydrogenase	Xq28	Xq28
HGNC:4065	GAA	glucosidase alpha, acid	17q25.3	17q25.3
HGNC:4066	GAB1	GRB2 associated binding protein 1	4q31.21	04q31.21
HGNC:14458	GAB2	GRB2 associated binding protein 2	11q14.1	11q14.1
HGNC:17515	GAB3	GRB2 associated binding protein 3	Xq28	Xq28
HGNC:18325	GAB4	GRB2 associated binding protein family member 4	22q11.1	22q11.1
HGNC:4067	GABARAP	GABA type A receptor-associated protein	17p13.1	17p13.1
HGNC:4068	GABARAPL1	GABA type A receptor associated protein like 1	12p13.2	12p13.2
HGNC:13291	GABARAPL2	GABA type A receptor associated protein like 2	16q23.1	16q23.1
HGNC:4070	GABBR1	gamma-aminobutyric acid type B receptor subunit 1	6p22.1	06p22.1
HGNC:4507	GABBR2	gamma-aminobutyric acid type B receptor subunit 2	9q22.33	09q22.33
HGNC:4071	GABPA	GA binding protein transcription factor subunit alpha	21q21.3	21q21.3
HGNC:4074	GABPB1	GA binding protein transcription factor subunit beta 1	15q21.2	15q21.2
HGNC:28441	GABPB2	GA binding protein transcription factor subunit beta 2	1q21.3	01q21.3
HGNC:4075	GABRA1	gamma-aminobutyric acid type A receptor subunit alpha1	5q34	05q34
HGNC:4076	GABRA2	gamma-aminobutyric acid type A receptor subunit alpha2	4p12	04p12
HGNC:4077	GABRA3	gamma-aminobutyric acid type A receptor subunit alpha3	Xq28	Xq28
HGNC:4078	GABRA4	gamma-aminobutyric acid type A receptor subunit alpha4	4p12	04p12
HGNC:4079	GABRA5	gamma-aminobutyric acid type A receptor subunit alpha5	15q12	15q12
HGNC:4080	GABRA6	gamma-aminobutyric acid type A receptor subunit alpha6	5q34	05q34
HGNC:4081	GABRB1	gamma-aminobutyric acid type A receptor subunit beta1	4p12	04p12
HGNC:4082	GABRB2	gamma-aminobutyric acid type A receptor subunit beta2	5q34	05q34
HGNC:4083	GABRB3	gamma-aminobutyric acid type A receptor subunit beta3	15q12	15q12
HGNC:4084	GABRD	gamma-aminobutyric acid type A receptor subunit delta	1p36.33	01p36.33
HGNC:4085	GABRE	gamma-aminobutyric acid type A receptor subunit epsilon	Xq28	Xq28
HGNC:4086	GABRG1	gamma-aminobutyric acid type A receptor subunit gamma1	4p12	04p12
HGNC:4087	GABRG2	gamma-aminobutyric acid type A receptor subunit gamma2	5q34	05q34
